description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy
SVC,0.6143688854210432,0.5844392013547516,0.6055119975423784,0.6143688854210432,4723.9530295848845,540.0843996047973,0.5999132078580308,0.6273183279742766,0.6188699897552669,0.6273183279742766
KNN,0.42446431786807515,0.27571567880962594,0.49749351579657874,0.42446431786807515,0.28274006843566896,20.96651954650879,0.27022768385089335,0.41916398713826364,0.5069560350867592,0.41916398713826364
GausianNB,0.5784166616649661,0.4341682110945329,0.5469534660704746,0.5784166616649661,0.7780556678771973,0.16360940933227539,0.4399999483056131,0.5829967845659164,0.528633417264271,0.5829967845659164
DT,0.6137686813516595,0.6135045534926852,0.6132613358293041,0.6137686813516595,11.955320024490357,0.03954071998596191,0.6204727728718691,0.6198842443729904,0.6211867522893385,0.6198842443729904
bagging,0.6502610887701818,0.640725095295984,0.6445865415860841,0.6502610887701818,75.04602179527282,0.38878211975097654,0.6430042796716855,0.6529903536977493,0.6465290250797031,0.6529903536977493
RF,0.6224716403577216,0.6076346246506357,0.6138971288683482,0.6224716403577216,30.755136728286743,0.7360764503479004,0.6202901020532485,0.6356527331189712,0.6272771799466306,0.6356527331189712
Adaboost,0.6562031090570795,0.6484345549306475,0.6509861634209636,0.6562031090570795,49.716298532485965,1.6641035556793213,0.6530486763715345,0.6607073954983923,0.6550073276731374,0.6607073954983923
GradientBoostingClassifier,0.6892143328731769,0.6739406280747616,0.6917578270119012,0.6892143328731769,214.02838897705078,0.22053980827331543,0.6700932593633071,0.6850418006430867,0.6844275481952344,0.6850418006430867
NuSVC,0.6102874977492347,0.5992885354276358,0.6012488243103524,0.6102874977492347,11379.67468533516,531.9515882492066,0.6067935380808505,0.617234726688103,0.6079342579866205,0.617234726688103
LinearSVC,0.5332813156473201,0.535180753074835,0.5381668118503432,0.5332813156473201,32.75155816078186,0.03125882148742676,0.5417172723180368,0.5408617363344052,0.542831921530135,0.5408617363344052
SGDClassifier,0.5771562331192606,0.5716458106303293,0.569982553824759,0.5771562331192606,34.7312873840332,0.030836868286132812,0.5602243831357039,0.5678713826366559,0.5582589999854312,0.5678713826366559
