description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy
SVC,0.6014044775223576,0.5808794734861166,0.5892161459015509,0.6014044775223576,1741.1258396148683,294.3876802444458,0.5960583853295811,0.6156655948553055,0.6041696441231416,0.6156655948553055
KNN,0.42284376688073944,0.2675797673138505,0.4850037586853193,0.42284376688073944,0.24955520629882813,19.53709740638733,0.25997392587353674,0.41731189710610933,0.49189844383344383,0.41731189710610933
GausianNB,0.5782966208510893,0.43461632382317433,0.544852172085042,0.5782966208510893,0.5985364437103271,0.13084893226623534,0.4401745448100618,0.5827395498392283,0.5253416540110871,0.5827395498392283
DT,0.6130484364683992,0.6132133093259505,0.6133870577929116,0.6130484364683992,10.467049646377564,0.033485031127929686,0.6191880473271267,0.6190353697749197,0.6193907939665231,0.6190353697749197
bagging,0.6545225376628053,0.6442062679993856,0.6492741595508453,0.6545225376628053,69.58310165405274,0.33442106246948244,0.6387744075278191,0.6494919614147909,0.6426781820212282,0.6494919614147909
RF,0.634415701338455,0.6234355629198894,0.6273467546007184,0.634415701338455,22.129266023635864,0.35523395538330077,0.6236228259944513,0.6359614147909968,0.6277673386983121,0.6359614147909968
Adaboost,0.6562031090570795,0.6460050277242897,0.6510971558473507,0.6562031090570795,29.821764850616454,0.611245584487915,0.6567970504668929,0.6667781350482315,0.6615532033461352,0.6667781350482315
GradientBoostingClassifier,0.6883740471760399,0.6746932990108403,0.6892717978660768,0.6883740471760399,143.13704562187195,0.08473191261291504,0.6731051408022554,0.6878713826366558,0.6876248716303508,0.6878713826366558
NuSVC,0.6005041714182822,0.5919766140085316,0.5919431256881816,0.6005041714182822,5088.4091759681705,308.31936049461365,0.6002398459741956,0.608411575562701,0.5997552656655667,0.608411575562701
LinearSVC,0.5236180301302443,0.5255594464377472,0.5285707493002278,0.5236180301302443,35.432406949996945,0.030871200561523437,0.5276382592370782,0.5251704180064309,0.5319578325413723,0.5251704180064309
SGDClassifier,0.5440849888962247,0.5439605047510271,0.543839038013825,0.5440849888962247,35.90557894706726,0.030594348907470703,0.5514229665461896,0.5517942122186495,0.5514312818158913,0.5517942122186495
