description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy
SVC,0.6044655182762139,0.5862860385011389,0.5931131599068976,0.6044655182762139,4538.418085336685,564.7380605220794,0.596362975588633,0.6149196141479101,0.6033629711579371,0.6149196141479101
KNN,0.4239241342056299,0.2617175827055406,0.5325200240756844,0.4239241342056299,0.28313379287719725,20.012936210632326,0.2544862365124127,0.41674598070739555,0.5001259966597416,0.41674598070739555
GausianNB,0.578236600444151,0.4341807037607164,0.5437253436534742,0.578236600444151,0.6861052989959717,0.14339418411254884,0.4403288664866061,0.5830482315112541,0.5302699715942529,0.5830482315112541
DT,0.6176700078026529,0.6178435587335457,0.6180272902357439,0.6176700078026529,10.83145489692688,0.036791086196899414,0.6140050699244883,0.6134790996784567,0.6146697205063667,0.6134790996784566
bagging,0.654462517255867,0.6445597564704213,0.6491645929539498,0.654462517255867,70.25533609390259,0.43170413970947263,0.638778301376787,0.6494662379421221,0.6426600308596078,0.6494662379421221
RF,0.6314146809915371,0.6203627066321266,0.6240749499017607,0.6314146809915371,23.94672827720642,0.4837940692901611,0.6210074217363762,0.6337234726688102,0.6252152650349612,0.6337234726688102
Adaboost,0.6545225376628053,0.6460557108736205,0.6491702897380827,0.6545225376628053,31.674345922470092,0.8451305866241455,0.6554229995164784,0.6631254019292604,0.6576654160049429,0.6631254019292604
GradientBoostingClassifier,0.6845327411319849,0.6715749595997644,0.684182304584848,0.6845327411319849,157.87903389930725,0.11927900314331055,0.6726426415418464,0.687459807073955,0.6873168794749185,0.687459807073955
NuSVC,0.5980433347338096,0.5908739021924315,0.5901846424442669,0.5980433347338096,12110.735633277893,529.0980359077454,0.5986708643099752,0.6060964630225081,0.5978117630382425,0.6060964630225081
LinearSVC,0.5312406218114158,0.5300069661126257,0.5290035758988693,0.5312406218114158,30.987655782699584,0.027457761764526366,0.5377089401392606,0.5349710610932477,0.5437059141952838,0.5349710610932475
SGDClassifier,0.546305743952944,0.5450005335359642,0.5439748767348981,0.546305743952944,27.443468284606933,0.027138900756835938,0.5550622010569253,0.5604887459807074,0.5531677767877797,0.5604887459807074
