description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy
SVC,0.5759558249804934,0.46909294118586126,0.5395510154212402,0.5759558249804934,2918.2242634773256,355.477629327774,0.48613879420494077,0.587935691318328,0.5651969004014712,0.587935691318328
KNN,0.5331612748334433,0.5305267785370293,0.5287866034607732,0.5331612748334433,0.22199549674987792,13.716067504882812,0.5335607209609085,0.5356141479099679,0.5320593608254829,0.5356141479099679
GausianNB,0.5290198667546966,0.5314837002102739,0.5465013112625577,0.5290198667546966,0.5965921401977539,0.12441549301147461,0.5425552017950822,0.5398070739549838,0.5604164454518646,0.5398070739549838
DT,0.5141348058339835,0.5141019177122153,0.5140692068030772,0.5141348058339835,67.92423677444458,0.025951051712036134,0.5244908089327047,0.5240900321543409,0.5249475651674061,0.5240900321543409
bagging,0.5514674989496429,0.5149011681463215,0.5227118342835907,0.5514674989496429,455.56452388763427,0.21153197288513184,0.5224808469701488,0.5600257234726687,0.5303232954097619,0.5600257234726687
RF,0.5712742332393014,0.4948650726841802,0.5362876412279148,0.5712742332393014,127.60905632972717,0.4047659397125244,0.5045265996149995,0.5776977491961415,0.5425232785347811,0.5776977491961415
Adaboost,0.5622111517916092,0.5137479250761721,0.5313682175454872,0.5622111517916092,230.50332589149474,0.3965571880340576,0.5242134711403729,0.5729646302250803,0.5427717887850945,0.5729646302250803
GradientBoostingClassifier,0.5769161514915071,0.487770099697356,0.5461022048716548,0.5769161514915071,1189.5005230426789,0.07837743759155273,0.5044928121359021,0.587652733118971,0.5627026033487363,0.587652733118971
NuSVC,0.5308204789628473,0.5214264846454413,0.5186394841566957,0.5308204789628473,7602.208381652832,358.98953280448916,0.5372113796791526,0.5462636655948553,0.5344082198103457,0.5462636655948553
LinearSVC,0.4896464798031331,0.49059774422791624,0.5121697947285285,0.4896464798031331,101.3794846534729,0.02591738700866699,0.3975803206555268,0.4741093247588425,0.5096661756374269,0.4741093247588425
SGDClassifier,0.5770361923053838,0.42854737261665254,0.5072506868438489,0.5770361923053838,20.089718198776247,0.022914838790893555,0.44443984976693346,0.5392926045016078,0.530677298238813,0.5392926045016078
