description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy
SVC,0.5787167636996579,0.47192310091480366,0.5496433945402373,0.5787167636996579,3001.9817276477816,349.89526481628417,0.4858581051423828,0.5874212218649518,0.5634283323683908,0.5874212218649518
KNN,0.5258387851869636,0.5237604841600499,0.5222503952363274,0.5258387851869636,0.13312149047851562,12.182757949829101,0.5336728465755847,0.5348167202572348,0.5327694425130395,0.5348167202572348
GausianNB,0.5224176219914771,0.524684828476439,0.5410547107579363,0.5224176219914771,0.34026370048522947,0.08183503150939941,0.5350802813314065,0.5327331189710611,0.5556485357458623,0.5327331189710611
DT,0.5117940099633875,0.511435249118563,0.5110961792593774,0.5117940099633875,65.08465676307678,0.02521090507507324,0.5149250828170986,0.5149324758842443,0.5149658841003193,0.5149324758842443
bagging,0.5440249684892864,0.5048963631335582,0.5116219205221019,0.5440249684892864,461.79174008369444,0.21740074157714845,0.5185572965168764,0.5564244372990353,0.5254481078596098,0.5564244372990353
RF,0.5676129884160614,0.49125376967497053,0.528806367938376,0.5676129884160614,128.3139160633087,0.39541234970092776,0.5017966363521543,0.5751511254019293,0.5374621434486874,0.5751511254019293
Adaboost,0.5647920292899586,0.5053844522555369,0.5307246061123485,0.5647920292899586,229.17869153022767,0.39046425819396974,0.526982806636116,0.5783151125401929,0.5501906222805942,0.5783151125401929
GradientBoostingClassifier,0.5761959066082468,0.48710240560187446,0.5442519791985683,0.5761959066082468,1196.8081313610078,0.09521288871765136,0.5024445945529599,0.586983922829582,0.5612266350516923,0.586983922829582
NuSVC,0.5254786627453334,0.5145481926249093,0.5115901873119373,0.5254786627453334,7581.952071332931,331.86926317214966,0.5291685904365336,0.5398585209003216,0.5261706424525194,0.5398585209003216
LinearSVC,0.5065722345597503,0.509421119890754,0.5156142558285055,0.5065722345597503,92.08235321044921,0.023658180236816408,0.40628466647752487,0.49543408360128616,0.5236424924650214,0.49543408360128616
SGDClassifier,0.5480463357541564,0.500646099365302,0.5117928595052502,0.5480463357541564,17.25081510543823,0.022329282760620118,0.45505469932584824,0.5455176848874599,0.5360981473203099,0.5455176848874599
