description,test_accuracy,test_f1_score,test_precision,test_recall,fit_time,score_time,train_f1_weighted,train_recall_weighted,train_precision_weighted,train_accuracy
SVC,0.5790168657343496,0.46028044611215446,0.5507618620541649,0.5790168657343496,1714.9107726573943,228.2380567550659,0.46862343895908254,0.5840514469453376,0.5503029305350222,0.5840514469453376
KNN,0.5294400096032651,0.5263431733872854,0.5243975639825758,0.5294400096032651,0.1914450168609619,12.465467643737792,0.5326980661774616,0.5345852090032155,0.5313082464696207,0.5345852090032155
GausianNB,0.5181561730988536,0.5207817404871516,0.5348473125518544,0.5181561730988536,0.5026827335357666,0.10746974945068359,0.530216227087613,0.5274083601286174,0.5477062636993077,0.5274083601286174
DT,0.5089130304303463,0.5088367751720192,0.5087614352891786,0.5089130304303463,66.29030265808106,0.03210525512695313,0.5186908224195081,0.5182765273311898,0.5191823939298994,0.5182765273311898
bagging,0.5445651521517316,0.5061341232989763,0.5127631366142296,0.5445651521517316,468.8429919242859,0.3099276065826416,0.5149258297518043,0.5533890675241158,0.5212664444465651,0.5533890675241158
RF,0.5620911109777325,0.47827616123763744,0.5132274558539169,0.5620911109777325,133.2174593925476,0.5696307182312011,0.4927875817019733,0.5727331189710612,0.5297347507800543,0.5727331189710612
Adaboost,0.5718744373086849,0.5106774462178421,0.5419475581269468,0.5718744373086849,252.94912805557252,0.6143291473388672,0.5110180289747476,0.5712411575562701,0.5358514981424717,0.5712411575562701
GradientBoostingClassifier,0.5760758657943701,0.47311579688031263,0.540966594341374,0.5760758657943701,1267.5914969444275,0.09840898513793946,0.4858048357229611,0.5835112540192926,0.5508128631790985,0.5835112540192926
NuSVC,0.5218174179220935,0.5111683033170694,0.5080476048693136,0.5218174179220935,3474.686865615845,190.563086271286,0.5248500372702799,0.5358199356913184,0.5217318840037325,0.5358199356913184
LinearSVC,0.4233839505431847,0.25884301333247395,0.5341707941803261,0.4233839505431847,79.93742599487305,0.020721817016601564,0.45937137722205834,0.5678971061093248,0.5079327870411278,0.5678971061093248
SGDClassifier,0.5496068663345538,0.5043428274344638,0.515248704692398,0.5496068663345538,18.253434038162233,0.02052173614501953,0.450697343359311,0.5184308681672025,0.5129902757521686,0.5184308681672025
